Age,Gender,Unit_Price,Quantity,Is_Returning_Customer,Delivery_Time_Days,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,Discount_Percentage,Avg_Spending_City,Product_Beauty,Product_Books,Product_Electronics,Product_Fashion,Product_Food,Product_Home & Garden,Product_Sports,Product_Toys,Payment_Bank Transfer,Payment_Cash on Delivery,Payment_Credit Card,Payment_Debit Card,Payment_Digital Wallet,Device_Desktop,Device_Mobile,Device_Tablet,Engagement_Score,Pages_per_Minute,Browsing_to_Delivery_Ratio,Rating_Deviation,Age_Teen,Age_Young_Adult,Age_Adult,Age_Middle_Aged,Age_Senior,Age_Elder,Seg_Female_Adult,Seg_Female_Elder,Seg_Female_Middle_Aged,Seg_Female_Senior,Seg_Female_Teen,Seg_Female_Young_Adult,Seg_Male_Adult,Seg_Male_Elder,Seg_Male_Middle_Aged,Seg_Male_Senior,Seg_Male_Teen,Seg_Male_Young_Adult,Seg_Other_Adult,Seg_Other_Middle_Aged,Seg_Other_Senior,Seg_Other_Teen,Seg_Other_Young_Adult,Total_Amount,Avg_Spending_Gender,Relative_Spending,Age_Group,Avg_Spending_AgeGroup,AgeGroup_Spending_Deviation,Engagement_per_Year,Payment_Method,Gender_Payment_Female_Bank Transfer,Gender_Payment_Female_Cash on Delivery,Gender_Payment_Female_Credit Card,Gender_Payment_Female_Debit Card,Gender_Payment_Female_Digital Wallet,Gender_Payment_Male_Bank Transfer,Gender_Payment_Male_Cash on Delivery,Gender_Payment_Male_Credit Card,Gender_Payment_Male_Debit Card,Gender_Payment_Male_Digital Wallet,Gender_Payment_Other_Bank Transfer,Gender_Payment_Other_Cash on Delivery,Gender_Payment_Other_Credit Card,Gender_Payment_Other_Debit Card,Gender_Payment_Other_Digital Wallet,Age_x_Gender
38,1,31.06,1,True,3,2023,6,6,1,2,0,0.0,925.5570766129032,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.25883694412770814,0.43478260869565216,0.14492753623188406,0.02429999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,31.06,977.8351950718686,0.0317640438353389,Middle_Aged,993.3129057591623,-962.2529057591623,0.00681149852967653,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,38
28,0,385.53,1,False,2,2023,6,6,1,2,0,0.0,1039.036261682243,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.1402508551881414,0.6428571428571429,0.32142857142857145,0.02429999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,385.53,992.7806019261636,0.3883335343700371,Adult,948.9059180977544,-563.3759180977544,0.005008959113862193,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
43,1,727.64,2,True,10,2023,6,6,1,2,0,6.878401407289318,852.2782380952381,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.037628278221208664,2.25,0.225,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1355.18,977.8351950718686,1.3858981624203017,Middle_Aged,993.3129057591623,361.8670942408378,0.0008750762377025271,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,43
53,0,307.38,1,False,4,2023,6,6,1,2,0,0.0,1039.036261682243,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.3238312428734322,0.17073170731707318,0.042682926829268296,0.2743,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,307.38,992.7806019261636,0.30961523563577936,Senior,991.7608411214953,-684.3808411214953,0.006110023450442117,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
36,0,1407.33,4,False,6,2023,6,6,1,2,0,5.742256613587432,1039.036261682243,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.22006841505131128,0.25,0.041666666666666664,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5306.07,992.7806019261636,5.344655193408613,Middle_Aged,993.3129057591623,4312.757094240837,0.006113011529203091,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
35,1,435.89,1,True,5,2023,6,7,2,2,0,20.38128885728051,1039.036261682243,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.1516533637400228,0.47058823529411764,0.09411764705882353,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,347.05,977.8351950718686,0.3549166585014284,Adult,948.9059180977544,-601.8559180977543,0.004332953249714938,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,35
45,1,80.24,3,True,5,2023,6,7,2,2,0,1.9898637421070127,945.8911166666668,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.17445838084378565,0.23076923076923078,0.046153846153846156,0.02429999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,235.93,977.8351950718686,0.24127787707892812,Middle_Aged,993.3129057591623,-757.3829057591622,0.003876852907639681,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45
21,0,107.16,1,True,2,2023,6,7,2,2,0,0.0,894.6065578231292,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.09236031927023945,0.42857142857142855,0.21428571428571427,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,107.16,992.7806019261636,0.10793925646017995,Young_Adult,1004.3452976190476,-897.1852976190477,0.004398110441439974,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
21,1,94.67,3,True,7,2023,6,7,2,2,0,0.0,945.8911166666668,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.04789053591790193,1.8,0.2571428571428572,-0.2257,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,284.01,977.8351950718686,0.2904477169888796,Young_Adult,1004.3452976190476,-720.3352976190477,0.0022805017103762824,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,21
43,0,117.25,4,True,5,2023,6,7,2,2,0,0.0,912.3450143266475,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.05131128848346636,0.75,0.15,-0.4757,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,469.0,992.7806019261636,0.4724105195952258,Middle_Aged,993.3129057591623,-524.3129057591623,0.0011932857786852641,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
33,0,64.79,1,False,6,2023,6,7,2,2,0,0.0,945.8911166666668,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.20182440136830102,0.8,0.13333333333333333,-0.2257,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64.79,992.7806019261636,0.065261146193123,Adult,948.9059180977544,-884.1159180977544,0.006115890950554577,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
57,0,107.48,4,True,9,2023,6,7,2,2,0,0.0,912.3450143266475,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.03078677309007982,1.2,0.13333333333333333,0.02429999999999999,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,429.92,992.7806019261636,0.43304633386861296,Senior,991.7608411214953,-561.8408411214953,0.0005401188261417512,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
18,0,62.36,4,False,7,2023,6,7,2,2,0,0.0,1039.036261682243,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.08437856328392246,0.6363636363636364,0.09090909090909091,0.2743,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,249.44,992.7806019261636,0.2512539019356783,Teen,1036.446710816777,-787.0067108167771,0.004687697960217914,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
39,0,395.57,1,True,4,2023,6,7,2,2,0,0.0,1039.036261682243,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.28392246294184725,0.5714285714285714,0.14285714285714285,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,395.57,992.7806019261636,0.398446544213824,Middle_Aged,993.3129057591623,-597.7429057591623,0.007280063152355058,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
18,0,596.62,1,False,7,2023,6,7,2,2,0,0.0,894.6065578231292,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.43557582668187006,0.3142857142857143,0.044897959183673466,0.2743,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,596.62,992.7806019261636,0.6009585590637604,Teen,1036.446710816777,-439.8267108167771,0.02419865703788167,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
20,0,440.47,1,False,10,2023,6,7,2,2,0,0.0,1088.2490220820189,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.322690992018244,0.5909090909090909,0.0590909090909091,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,440.47,992.7806019261636,0.4436730523797636,Young_Adult,1004.3452976190476,-563.8752976190476,0.0161345496009122,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
18,1,137.16,1,False,3,2023,6,7,2,2,0,0.0,925.5570766129032,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.012542759407069556,3.5,1.1666666666666667,0.02429999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,137.16,977.8351950718686,0.14026903581632594,Teen,1036.446710816777,-899.2867108167771,0.0006968199670594197,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,18
47,0,611.83,5,True,8,2023,6,8,3,2,0,2.977297615350669,1129.787380952381,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.02394526795895097,1.5,0.1875,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2968.07,992.7806019261636,2.9896534987100254,Middle_Aged,993.3129057591623,1974.757094240838,0.000509473786360659,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
46,0,177.96,4,False,1,2023,6,8,3,2,0,0.0,1039.036261682243,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.07867730900798175,1.125,1.125,-0.4757,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,711.84,992.7806019261636,0.7170164270120801,Middle_Aged,993.3129057591623,-281.47290575916224,0.0017103762827822121,Bank Transfer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
43,0,99.37,2,True,17,2023,6,8,3,2,0,0.0,925.5570766129032,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.15621436716077539,0.7142857142857143,0.04201680672268908,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,198.74,992.7806019261636,0.20018521676834794,Middle_Aged,993.3129057591623,-794.5729057591623,0.003632892259552916,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
49,0,609.35,3,True,6,2023,6,8,3,2,0,0.0,1129.787380952381,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.24287343215507412,0.375,0.0625,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1828.05,992.7806019261636,1.8413433909297496,Middle_Aged,993.3129057591623,834.7370942408377,0.004956600656226003,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
23,0,332.47,3,True,12,2023,6,8,3,2,0,1.8538013454848055,894.6065578231292,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.0992018244013683,0.9,0.075,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,978.92,992.7806019261636,0.9860386052071608,Young_Adult,1004.3452976190476,-25.425297619047683,0.004313122800059491,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
53,1,90.94,2,False,16,2023,6,8,3,2,0,8.307675390367276,894.6065578231292,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.058152793614595216,1.5,0.09375,0.02429999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,166.77,977.8351950718686,0.17055021218349867,Senior,991.7608411214953,-824.9908411214954,0.0010972225210300983,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,53
56,0,1014.5,4,False,5,2023,6,8,3,2,0,0.0,1129.787380952381,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.523375142531357,0.2619047619047619,0.05238095238095238,0.02429999999999999,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4058.0,992.7806019261636,4.087509357180013,Senior,991.7608411214953,3066.239158878505,0.009345984688059946,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
26,1,168.0,3,False,7,2023,6,8,3,2,0,6.7063492063492065,1129.787380952381,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.3158494868871152,0.35714285714285715,0.05102040816326531,-0.7257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,470.2,977.8351950718686,0.48085812657361077,Adult,948.9059180977544,-478.70591809775436,0.01214805718796597,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,26
